COMPANY CODE,BISNIS AREA,AFD,LONGITUDE,LATITUDE,DATE,TIME,WX,TEMPERATURE,WIND SPEED,WIND DIRECTION
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,5:00 AM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,8:00 AM,berawan,25,5,TG
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,11:00 AM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,2:00 PM,hujan ringan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,5:00 PM,hujan ringan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,8:00 PM,berawan,28,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,20/1/2024,11:00 PM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,2:00 AM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,5:00 AM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,8:00 AM,berawan,24,9,T
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,11:00 AM,hujan ringan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,2:00 PM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,5:00 PM,hujan sedang,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,8:00 PM,hujan ringan,29,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,21/1/2024,11:00 PM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,2:00 AM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,5:00 AM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,8:00 AM,cerah berawan,24,9,B
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,11:00 AM,cerah berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,2:00 PM,cerah berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,5:00 PM,berawan,0,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,8:00 PM,berawan,32,0,0
PMO,N1-PMO,N1-PMO,117.4566,2.131111,22/1/2024,11:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,16/1/2024,8:00 AM,berawan,24,8,BL
GMO,L-GMO,L-GMO,117.61,2.160833,16/1/2024,11:00 AM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,16/1/2024,2:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,16/1/2024,5:00 PM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,16/1/2024,8:00 PM,hujan ringan,32,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,16/1/2024,11:00 PM,hujan sedang,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,2:00 AM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,5:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,8:00 AM,berawan,24,7,BL
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,11:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,2:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,5:00 PM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,8:00 PM,berawan,33,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,17/1/2024,11:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,2:00 AM,cerah berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,5:00 AM,cerah berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,8:00 AM,cerah berawan,25,7,U
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,11:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,2:00 PM,cerah berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,5:00 PM,cerah berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,8:00 PM,cerah berawan,31,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,18/1/2024,11:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,2:00 AM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,5:00 AM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,8:00 AM,berawan,25,6,U
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,11:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,2:00 PM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,5:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,8:00 PM,hujan ringan,30,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,19/1/2024,11:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,2:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,5:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,8:00 AM,hujan ringan,25,8,U
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,11:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,2:00 PM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,5:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,8:00 PM,berawan,31,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,20/1/2024,11:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,2:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,5:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,8:00 AM,berawan,25,8,BL
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,11:00 AM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,2:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,5:00 PM,hujan sedang,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,8:00 PM,hujan ringan,30,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,21/1/2024,11:00 PM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,2:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,5:00 AM,berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,8:00 AM,cerah berawan,23,8,BL
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,11:00 AM,cerah berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,2:00 PM,cerah berawan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,5:00 PM,hujan ringan,0,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,8:00 PM,berawan,33,0,0
GMO,L-GMO,L-GMO,117.61,2.160833,22/1/2024,11:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,16/1/2024,8:00 AM,berawan,25,8,BL
LMO,WEST-LMO,WEST-LMO,117.537,2.34,16/1/2024,11:00 AM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,16/1/2024,2:00 PM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,16/1/2024,5:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,16/1/2024,8:00 PM,berawan,29,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,16/1/2024,11:00 PM,hujan sedang,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,2:00 AM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,5:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,8:00 AM,hujan ringan,24,8,U
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,11:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,2:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,5:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,8:00 PM,berawan,30,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,17/1/2024,11:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,2:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,5:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,8:00 AM,cerah berawan,23,11,TL
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,11:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,2:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,5:00 PM,cerah berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,8:00 PM,cerah berawan,31,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,18/1/2024,11:00 PM,cerah berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,2:00 AM,cerah berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,5:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,8:00 AM,berawan,25,8,TL
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,11:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,2:00 PM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,5:00 PM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,8:00 PM,berawan,29,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,19/1/2024,11:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,2:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,5:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,8:00 AM,hujan ringan,24,5,B
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,11:00 AM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,2:00 PM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,5:00 PM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,8:00 PM,berawan,29,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,20/1/2024,11:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,2:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,5:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,8:00 AM,berawan,24,8,BL
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,11:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,2:00 PM,hujan ringan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,5:00 PM,hujan sedang,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,8:00 PM,berawan,32,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,21/1/2024,11:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,2:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,5:00 AM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,8:00 AM,cerah berawan,23,8,TL
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,11:00 AM,cerah berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,2:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,5:00 PM,berawan,0,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,8:00 PM,cerah berawan,31,0,0
LMO,WEST-LMO,WEST-LMO,117.537,2.34,22/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,16/1/2024,8:00 AM,berawan,25,10,TL
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,16/1/2024,11:00 AM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,16/1/2024,2:00 PM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,16/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,16/1/2024,8:00 PM,berawan,29,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,16/1/2024,11:00 PM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,2:00 AM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,8:00 AM,berawan,24,9,U
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,11:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,2:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,8:00 PM,berawan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,17/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,5:00 AM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,8:00 AM,cerah berawan,23,9,T
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,11:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,2:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,5:00 PM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,8:00 PM,cerah berawan,32,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,18/1/2024,11:00 PM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,2:00 AM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,8:00 AM,berawan,24,8,T
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,11:00 AM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,2:00 PM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,8:00 PM,hujan ringan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,8:00 AM,hujan ringan,24,5,S
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,11:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,2:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,8:00 PM,berawan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,8:00 AM,berawan,24,8,TL
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,11:00 AM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,2:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,5:00 PM,hujan sedang,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,8:00 PM,hujan ringan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,8:00 AM,cerah berawan,24,9,TL
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,11:00 AM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,2:00 PM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,8:00 PM,hujan ringan,32,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,11:00 PM,berawan,0,0,0
